lex,sent,Labels
Victims,2789,85
0,2789,85
of,2789,85
control,2789,73
0,2790,85
0,2790,85
Crime,2790,85
0,2790,85
of,2790,85
Poverty,2790,73
0,2791,85
0,2791,85
fraction,2791,85
0,2791,85
large,2791,85
fraction,2791,85
Manchin,2792,85
0,2792,85
pimp,2792,85
0,2792,85
control,2792,73
pimp,2792,85
0,2793,85
0,2793,85
Pimp,2793,85
0,2793,85
0,2793,85
0,2793,85
0,2794,85
0,2794,85
government,2794,73
0,2794,85
0,2794,85
0,2794,85
Money,2795,73
0,2795,85
Murdering,2795,85
0,2795,85
0,2795,85
0,2795,85
crime,2796,85
democracy,2796,73
victimize,2796,85
0,2796,85
0,2796,85
0,2796,85
Money,2797,73
0,2797,85
Murdering,2797,85
0,2797,85
in,2797,85
Gaza,2797,85
0,2798,85
0,2798,85
pimp,2798,85
0,2798,85
0,2798,85
0,2798,85
rich,2799,73
0,2799,85
criminal,2799,85
0,2799,85
0,2799,85
0,2799,85
0,2800,85
0,2800,85
tax,2800,85
0,2800,85
0,2800,85
0,2800,85
0,2801,85
0,2801,85
speaking,2801,85
0,2801,85
0,2801,85
0,2801,85
pawn,2802,85
taxpayer,2802,73
blackmail,2802,85
0,2802,85
0,2802,85
0,2802,85
rich,2803,73
0,2803,85
criminal,2803,85
0,2803,85
of,2803,85
nationality,2803,85
road,2804,85
0,2804,85
robbery,2804,85
0,2804,85
0,2804,85
0,2804,85
road,2805,85
0,2805,85
robbery,2805,85
0,2805,85
of,2805,85
poor,2805,73
voter,2806,73
party,2806,85
decapitated,2806,85
0,2806,85
on,2806,85
day,2806,85
voter,2807,73
party,2807,85
decapitated,2807,85
0,2807,85
0,2807,85
0,2807,85
0,2808,85
0,2808,85
villain,2808,85
0,2808,85
surprising,2808,85
villain,2808,85
Taxes,2809,73
power,2809,85
steal,2809,85
0,2809,85
0,2809,85
0,2809,85
0,2810,85
0,2810,85
recipient,2810,85
0,2810,85
0,2810,85
0,2810,85
0,2811,85
0,2811,85
gestapo,2811,85
0,2811,85
0,2811,85
0,2811,85
0,2812,85
0,2812,85
punishment,2812,85
0,2812,85
0,2812,85
0,2812,85
0,2813,85
0,2813,85
arrest,2813,85
0,2813,85
0,2813,85
0,2813,85
0,2814,85
0,2814,85
transgression!There,2814,85
0,2814,85
legalized,2814,73
transgression!There,2814,85
0,2815,85
0,2815,85
lie,2815,85
0,2815,85
0,2815,85
0,2815,85
0,2816,85
0,2816,85
lie,2816,85
0,2816,85
utter,2816,85
lie,2816,85
0,2817,85
0,2817,85
Victims,2817,85
0,2817,85
of,2817,85
Control,2817,73
0,2818,85
0,2818,85
Victims,2818,85
0,2818,85
0,2818,85
0,2818,85
0,2819,85
0,2819,85
Crime,2819,85
0,2819,85
0,2819,85
0,2819,85
0,2820,85
0,2820,85
Crime,2820,85
0,2820,85
of,2820,85
Poverty,2820,73
democracy,2821,73
0,2821,85
perpetrates,2821,85
0,2821,85
upon,2821,85
people,2821,85
0,2822,85
0,2822,85
villain,2822,85
0,2822,85
control,2822,73
villain,2822,85
0,2823,85
0,2823,85
Bible,2823,85
0,2823,85
0,2823,85
0,2823,85
way,2824,85
0,2824,85
woman,2824,85
0,2824,85
poverty,2824,73
woman,2824,85
0,2825,85
0,2825,85
lie,2825,85
0,2825,85
of,2825,85
control,2825,73
registration,2826,73
right,2826,85
violate,2826,85
0,2826,85
0,2826,85
0,2826,85
0,2827,85
0,2827,85
tax,2827,85
0,2827,85
of,2827,85
collection,2827,73
0,2828,85
0,2828,85
tax,2828,85
0,2828,85
fair,2828,85
tax,2828,85
budget,2829,85
taxpayer,2829,73
rape,2829,85
0,2829,85
for,2829,85
$,2829,85
0,2830,85
0,2830,85
arrest,2830,85
0,2830,85
gun,2830,73
arrest,2830,85
way,2831,85
0,2831,85
woman,2831,85
0,2831,85
in,2831,85
country,2831,85
0,2832,85
0,2832,85
Crime,2832,85
0,2832,85
of,2832,85
Poverty,2832,85
0,2833,85
0,2833,85
fraction,2833,85
0,2833,85
of,2833,85
regime,2833,73
0,2834,85
0,2834,85
transgression!There,2834,85
0,2834,85
0,2834,85
0,2834,85
0,2835,85
0,2835,85
recipient,2835,85
0,2835,85
taxpayer,2835,73
recipient,2835,85
0,2836,85
0,2836,85
fraction,2836,85
0,2836,85
0,2836,85
0,2836,85
budget,2837,85
taxpayer,2837,73
rape,2837,85
0,2837,85
0,2837,85
0,2837,85
0,2838,85
0,2838,85
invader,2838,85
0,2838,85
of,2838,85
person,2838,73
0,2839,85
0,2839,85
invader,2839,85
0,2839,85
0,2839,85
0,2839,85
0,2840,85
0,2840,85
Victims,2840,85
0,2840,85
0,2840,85
0,2840,85
0,2841,85
0,2841,85
punishment,2841,85
0,2841,85
of,2841,85
poverty,2841,73
0,2842,85
0,2842,85
link,2842,85
0,2842,85
between,2842,85
poverty,2842,74
0,2843,85
0,2843,85
interest,2843,85
0,2843,85
0,2843,85
0,2843,85
0,2844,85
0,2844,85
infects,2844,85
0,2844,85
0,2844,85
0,2844,85
0,2845,85
0,2845,85
infects,2845,85
0,2845,85
poverty,2845,74
infects,2845,85
practice,2846,85
0,2846,85
living,2846,85
0,2846,85
in,2846,85
poverty,2846,74
0,2847,85
0,2847,85
Incidence,2847,85
0,2847,85
0,2847,85
0,2847,85
0,2848,85
poverty,2848,74
addressing,2848,85
0,2848,85
around,2848,85
world,2848,85
that,2849,85
0,2849,85
contribute,2849,85
0,2849,85
to,2849,85
poverty,2849,74
0,2850,85
0,2850,85
elimination,2850,85
0,2850,85
zone,2850,74
elimination,2850,85
Stress,2851,85
0,2851,85
related,2851,85
0,2851,85
to,2851,85
poverty,2851,74
0,2852,85
0,2852,85
confirmation,2852,85
0,2852,85
public,2852,85
confirmation,2852,85
0,2853,85
0,2853,85
confirmation,2853,85
0,2853,85
0,2853,85
0,2853,85
0,2854,85
0,2854,85
cause,2854,85
0,2854,85
0,2854,85
0,2854,85
0,2855,85
0,2855,85
cause,2855,85
0,2855,85
of,2855,85
poverty,2855,74
gridlock,2856,85
voter,2856,74
infects,2856,85
0,2856,85
with,2856,85
hatred,2856,85
0,2857,85
0,2857,85
disease,2857,85
0,2857,85
0,2857,85
0,2857,85
motto,2858,85
0,2858,85
cure,2858,85
0,2858,85
Democracy,2858,74
cure,2858,85
0,2859,85
0,2859,85
relief,2859,85
0,2859,85
poverty,2859,74
relief,2859,85
exception,2860,85
0,2860,85
ban,2860,85
0,2860,85
total,2860,85
ban,2860,85
fungi,2861,85
poverty,2861,74
remedy,2861,85
0,2861,85
without,2861,85
fertilizer,2861,85
0,2862,85
0,2862,85
affliction,2862,85
0,2862,85
0,2862,85
0,2862,85
0,2863,85
0,2863,85
relief,2863,85
0,2863,85
0,2863,85
0,2863,85
0,2864,85
0,2864,85
Incidence,2864,85
0,2864,85
from,2864,85
Poverty,2864,74
0,2865,85
0,2865,85
http://hjta.org/california-commentary/more-devilish-legislation-out-sacramento,2865,85
0,2865,85
new,2865,85
http://hjta.org/california-commentary/more-devilish-legislation-out-sacramento,2865,85
0,2866,85
0,2866,85
Report,2866,85
0,2866,85
0,2866,85
0,2866,85
0,2867,85
0,2867,85
elimination,2867,85
0,2867,85
of,2867,85
zone,2867,74
0,2868,85
0,2868,85
disease,2868,85
0,2868,85
of,2868,85
wealth,2868,74
0,2869,85
poverty,2869,74
Viewing,2869,85
0,2869,85
0,2869,85
0,2869,85
0,2870,85
impoverishment,2870,74
alleviating,2870,85
0,2870,85
0,2870,85
0,2870,85
0,2871,85
impoverishment,2871,74
alleviating,2871,85
0,2871,85
in,2871,85
term,2871,85
0,2872,85
0,2872,85
family,2872,85
0,2872,85
0,2872,85
0,2872,85
0,2873,85
0,2873,85
disease,2873,85
0,2873,85
of,2873,85
taxation,2873,74
0,2874,85
0,2874,85
family,2874,85
0,2874,85
poverty,2874,74
family,2874,85
that,2875,85
0,2875,85
contribute,2875,85
0,2875,85
0,2875,85
0,2875,85
rich,2876,74
0,2876,85
cancer,2876,85
0,2876,85
0,2876,85
0,2876,85
0,2877,85
hunger,2877,74
eradicate,2877,85
0,2877,85
0,2877,85
0,2877,85
cost,2878,85
0,2878,85
symptom,2878,85
0,2878,85
of,2878,85
poverty,2878,74
motto,2879,85
0,2879,85
cure,2879,85
0,2879,85
0,2879,85
0,2879,85
0,2880,85
0,2880,85
Reports,2880,85
0,2880,85
0,2880,85
0,2880,85
Stress,2881,85
0,2881,85
related,2881,85
0,2881,85
0,2881,85
0,2881,85
0,2882,85
0,2882,85
situation,2882,85
0,2882,85
0,2882,85
0,2882,85
0,2883,85
0,2883,85
remedy,2883,85
0,2883,85
for,2883,85
problem,2883,85
0,2884,85
0,2884,85
remedy,2884,85
0,2884,85
bureaucratic,2884,74
remedy,2884,85
0,2885,85
0,2885,85
http://hjta.org/california-commentary/more-devilish-legislation-out-sacramento,2885,85
0,2885,85
0,2885,85
0,2885,85
cost,2886,85
0,2886,85
symptom,2886,85
0,2886,85
0,2886,85
0,2886,85
effort,2887,85
0,2887,85
wiped,2887,85
0,2887,85
0,2887,85
0,2887,85
0,2888,85
0,2888,85
elimination,2888,85
0,2888,85
0,2888,85
0,2888,85
0,2889,85
0,2889,85
cure,2889,85
0,2889,85
better,2889,85
cure,2889,85
0,2890,85
0,2890,85
cure,2890,85
0,2890,85
0,2890,85
0,2890,85
0,2891,85
poverty,2891,74
escaping,2891,85
0,2891,85
0,2891,85
0,2891,85
0,2892,85
0,2892,85
ailment,2892,85
0,2892,85
's,2892,85
democracy,2892,74
poverty,2893,74
area,2893,85
plagued,2893,85
0,2893,85
0,2893,85
0,2893,85
poverty,2894,74
prospect,2894,85
affect,2894,85
0,2894,85
0,2894,85
0,2894,85
0,2895,85
0,2895,85
infrastructure,2895,85
0,2895,85
poor,2895,85
infrastructure,2895,85
0,2896,85
0,2896,85
infrastructure,2896,85
0,2896,85
0,2896,85
0,2896,85
0,2897,85
poverty,2897,74
alleviate,2897,85
0,2897,85
0,2897,85
0,2897,85
0,2898,85
0,2898,85
situation,2898,85
0,2898,85
of,2898,85
poverty,2898,74
rich,2899,74
0,2899,85
cancer,2899,85
0,2899,85
upon,2899,85
politic,2899,85
fungi,2900,85
poverty,2900,74
remedy,2900,85
0,2900,85
0,2900,85
0,2900,85
0,2901,85
Tax,2901,74
Eliminate,2901,85
0,2901,85
0,2901,85
0,2901,85
0,2902,85
0,2902,85
context,2902,85
0,2902,85
Indian,2902,85
context,2902,85
Poverty,2903,74
0,2903,85
cancer,2903,85
0,2903,85
0,2903,85
0,2903,85
0,2904,85
0,2904,85
relief,2904,85
0,2904,85
0,2904,85
0,2904,85
people,2905,85
0,2905,85
suffer,2905,85
0,2905,85
from,2905,85
poverty,2905,74
0,2906,85
0,2906,85
death,2906,85
0,2906,85
on,2906,85
education,2906,85
practice,2907,85
0,2907,85
living,2907,85
0,2907,85
0,2907,85
0,2907,85
0,2908,85
poverty,2908,74
alleviating,2908,85
0,2908,85
0,2908,85
0,2908,85
0,2909,85
poverty,2909,74
alleviating,2909,85
0,2909,85
among,2909,85
people,2909,85
0,2910,85
0,2910,85
link,2910,85
0,2910,85
0,2910,85
0,2910,85
0,2911,85
poverty,2911,74
fighting,2911,85
0,2911,85
0,2911,85
0,2911,85
0,2912,85
0,2912,85
elimination,2912,85
0,2912,85
of,2912,85
ballot,2912,74
0,2913,85
poverty,2913,74
addressing,2913,85
0,2913,85
0,2913,85
0,2913,85
0,2914,85
poverty,2914,74
addressing,2914,85
0,2914,85
in,2914,85
region,2914,85
0,2915,85
poverty,2915,74
Viewing,2915,85
0,2915,85
in,2915,85
term,2915,85
we,2916,85
0,2916,85
suffer,2916,85
0,2916,85
0,2916,85
0,2916,85
exception,2917,85
0,2917,85
ban,2917,85
0,2917,85
of,2917,85
gun,2917,74
0,2918,85
0,2918,85
consequence,2918,85
0,2918,85
of,2918,85
poverty,2918,74
0,2919,85
0,2919,85
today,2919,85
0,2919,85
taxation,2919,74
today,2919,85
0,2920,85
0,2920,85
today,2920,85
0,2920,85
0,2920,85
0,2920,85
0,2921,85
0,2921,85
2008-09,2921,85
0,2921,85
0,2921,85
0,2921,85
0,2922,85
inequality,2922,74
eliminating,2922,85
0,2922,85
to,2922,85
opportunity,2922,85
0,2923,85
0,2923,85
death,2923,85
0,2923,85
0,2923,85
0,2923,85
we,2924,85
0,2924,85
suffer,2924,85
0,2924,85
from,2924,85
democracy,2924,74
0,2925,85
0,2925,85
cure,2925,85
0,2925,85
for,2925,85
poverty,2925,74
Poverty,2926,74
woman,2926,85
debilitates,2926,85
0,2926,85
0,2926,85
0,2926,85
0,2927,85
0,2927,85
death,2927,85
0,2927,85
parental,2927,85
death,2927,85
exception,2928,85
0,2928,85
ban,2928,85
0,2928,85
0,2928,85
0,2928,85
0,2929,85
0,2929,85
labor,2929,85
0,2929,85
0,2929,85
0,2929,85
0,2930,85
0,2930,85
affliction,2930,85
0,2930,85
of,2930,85
wealth,2930,74
gridlock,2931,85
voter,2931,74
infects,2931,85
0,2931,85
0,2931,85
0,2931,85
0,2932,85
0,2932,85
ailment,2932,85
0,2932,85
0,2932,85
0,2932,85
0,2933,85
0,2933,85
interest,2933,85
0,2933,85
in,2933,85
poverty,2933,74
0,2934,85
0,2934,85
affliction,2934,85
0,2934,85
of,2934,85
Congress,2934,74
0,2935,85
0,2935,85
effect,2935,85
0,2935,85
of,2935,85
poverty,2935,74
motto,2936,85
0,2936,85
cure,2936,85
0,2936,85
In,2936,85
East,2936,85
0,2937,85
0,2937,85
effect,2937,85
0,2937,85
0,2937,85
0,2937,85
gridlock,2938,85
voter,2938,74
infects,2938,85
0,2938,85
in,2938,85
sort,2938,85
democracy,2939,74
0,2939,85
panacea,2939,85
0,2939,85
0,2939,85
0,2939,85
democracy,2940,74
0,2940,85
panacea,2940,85
0,2940,85
against,2940,85
use,2940,85
effort,2941,85
0,2941,85
wiped,2941,85
0,2941,85
out,2941,85
poverty,2941,74
exception,2942,85
0,2942,85
ban,2942,85
0,2942,85
worldwide,2942,85
ban,2942,85
you,2943,85
0,2943,85
live,2943,85
0,2943,85
in,2943,85
fear,2943,85
person,2944,85
leader,2944,85
emerge,2944,85
0,2944,85
0,2944,85
0,2944,85
0,2945,85
0,2945,85
realm,2945,85
0,2945,85
of,2945,85
affluence,2945,75
0,2946,85
0,2946,85
world,2946,85
0,2946,85
0,2946,85
0,2946,85
percent,2947,85
0,2947,85
live,2947,85
0,2947,85
0,2947,85
0,2947,85
you,2948,85
0,2948,85
live,2948,85
0,2948,85
0,2948,85
0,2948,85
0,2949,85
people,2949,85
pushing,2949,85
0,2949,85
0,2949,85
0,2949,85
0,2950,85
0,2950,85
States,2950,85
0,2950,85
for,2950,85
membership,2950,85
I,2951,85
0,2951,85
stray,2951,85
0,2951,85
0,2951,85
0,2951,85
0,2952,85
vote,2952,85
gather,2952,85
0,2952,85
0,2952,85
0,2952,85
0,2953,85
0,2953,85
assessment,2953,85
0,2953,85
conformity,2953,85
assessment,2953,85
0,2954,85
0,2954,85
assessment,2954,85
0,2954,85
from,2954,85
agency,2954,75
0,2955,85
0,2955,85
realm,2955,85
0,2955,85
0,2955,85
0,2955,85
Australians,2956,85
0,2956,85
live,2956,85
0,2956,85
in,2956,85
poverty,2956,75
0,2957,85
0,2957,85
world,2957,85
0,2957,85
of,2957,85
bureaucracy,2957,75
0,2958,85
0,2958,85
area,2958,85
0,2958,85
of,2958,85
wealth,2958,75
Australians,2959,85
0,2959,85
live,2959,85
0,2959,85
likely,2959,85
live,2959,85
0,2960,85
0,2960,85
zone,2960,85
0,2960,85
gun,2960,75
zone,2960,85
0,2961,85
0,2961,85
realm,2961,85
0,2961,85
of,2961,85
anarchy,2961,85
0,2962,85
0,2962,85
live,2962,85
0,2962,85
in,2962,85
poverty,2962,75
attainment,2963,85
status,2963,85
live,2963,85
0,2963,85
0,2963,85
0,2963,85
0,2964,85
0,2964,85
departure,2964,85
0,2964,85
of,2964,85
democracy,2964,75
million,2965,85
0,2965,85
live,2965,85
0,2965,85
0,2965,85
0,2965,85
0,2966,85
0,2966,85
page,2966,85
0,2966,85
0,2966,85
0,2966,85
person,2967,85
leader,2967,85
emerge,2967,85
0,2967,85
from,2967,85
poverty,2967,75
0,2968,85
0,2968,85
area,2968,85
0,2968,85
of,2968,85
regulation,2968,75
0,2969,85
0,2969,85
area,2969,85
0,2969,85
0,2969,85
0,2969,85
0,2970,85
0,2970,85
world,2970,85
0,2970,85
0,2970,85
0,2970,85
0,2971,85
regulation,2971,75
place,2971,85
0,2971,85
on,2971,85
ability,2971,85
0,2972,85
0,2972,85
realm,2972,85
0,2972,85
of,2972,85
democracy,2972,75
0,2973,85
0,2973,85
departure,2973,85
0,2973,85
0,2973,85
0,2973,85
0,2974,85
regulation,2974,75
place,2974,85
0,2974,85
0,2974,85
0,2974,85
0,2975,85
0,2975,85
page,2975,85
0,2975,85
's,2975,85
government,2975,75
0,2976,85
0,2976,85
world,2976,85
0,2976,85
0,2976,85
0,2976,85
0,2977,85
0,2977,85
suburb,2977,85
0,2977,85
of,2977,85
affluence,2977,75
0,2978,85
0,2978,85
suburb,2978,85
0,2978,85
0,2978,85
0,2978,85
0,2979,85
0,2979,85
world,2979,85
0,2979,85
Kafkaesque,2979,85
world,2979,85
0,2980,85
0,2980,85
area,2980,85
0,2980,85
0,2980,85
0,2980,85
people,2981,85
0,2981,85
live,2981,85
0,2981,85
in,2981,85
poverty,2981,75
0,2982,85
0,2982,85
live,2982,85
0,2982,85
0,2982,85
0,2982,85
0,2983,85
0,2983,85
field,2983,85
0,2983,85
Democratic,2983,75
field,2983,85
people,2984,85
0,2984,85
live,2984,85
0,2984,85
In,2984,85
Australia,2984,85
0,2985,85
0,2985,85
area,2985,85
0,2985,85
populated,2985,85
area,2985,85
0,2986,85
0,2986,85
field,2986,85
0,2986,85
0,2986,85
0,2986,85
0,2987,85
0,2987,85
zone,2987,85
0,2987,85
0,2987,85
0,2987,85
people,2988,85
0,2988,85
live,2988,85
0,2988,85
0,2988,85
0,2988,85
0,2989,85
0,2989,85
abandonment,2989,85
0,2989,85
0,2989,85
0,2989,85
election,2990,75
stage,2990,85
enters,2990,85
0,2990,85
0,2990,85
0,2990,85
others,2991,85
0,2991,85
live,2991,85
0,2991,85
in,2991,85
poverty,2991,75
who,2992,85
0,2992,85
live,2992,85
0,2992,85
0,2992,85
0,2992,85
who,2993,85
0,2993,85
born,2993,85
0,2993,85
into,2993,85
wealth,2993,75
0,2994,85
people,2994,85
pushing,2994,85
0,2994,85
into,2994,85
poverty,2994,75
people,2995,85
0,2995,85
pushed,2995,85
0,2995,85
a,2995,85
result,2995,85
percent,2996,85
0,2996,85
live,2996,85
0,2996,85
without,2996,85
Security,2996,85
percent,2997,85
0,2997,85
live,2997,85
0,2997,85
in,2997,85
poverty,2997,75
who,2998,85
0,2998,85
live,2998,85
0,2998,85
0,2998,85
0,2998,85
0,2999,85
0,2999,85
live,2999,85
0,2999,85
0,2999,85
0,2999,85
0,3000,85
0,3000,85
assessment,3000,85
0,3000,85
0,3000,85
0,3000,85
0,3001,85
0,3001,85
side,3001,85
0,3001,85
government,3001,75
side,3001,85
who,3002,85
0,3002,85
live,3002,85
0,3002,85
in,3002,85
poverty,3002,75
Americans,3003,85
0,3003,85
inhabit,3003,85
0,3003,85
poverty,3003,75
inhabit,3003,85
0,3004,85
0,3004,85
region,3004,85
0,3004,85
0,3004,85
0,3004,85
0,3005,85
0,3005,85
region,3005,85
0,3005,85
high-flying,3005,85
region,3005,85
0,3006,85
0,3006,85
removal,3006,85
0,3006,85
0,3006,85
0,3006,85
0,3007,85
0,3007,85
Born,3007,85
0,3007,85
0,3007,85
0,3007,85
0,3008,85
0,3008,85
Born,3008,85
0,3008,85
into,3008,85
poverty,3008,75
Subcontinent,3009,85
right,3009,75
retains,3009,85
0,3009,85
0,3009,85
0,3009,85
China,3010,85
path,3010,85
follow,3010,85
0,3010,85
to,3010,85
democracy,3010,75
0,3011,85
0,3011,85
States,3011,85
0,3011,85
0,3011,85
0,3011,85
Australians,3012,85
0,3012,85
live,3012,85
0,3012,85
0,3012,85
0,3012,85
0,3013,85
0,3013,85
right,3013,85
0,3013,85
human,3013,85
right,3013,85
0,3014,85
0,3014,85
world,3014,85
0,3014,85
tax,3014,75
world,3014,85
0,3015,85
vote,3015,85
gather,3015,85
0,3015,85
after,3015,85
vote,3015,75
Subcontinent,3016,85
right,3016,75
retains,3016,85
0,3016,85
to,3016,85
work,3016,85
0,3017,85
0,3017,85
world,3017,85
0,3017,85
0,3017,85
0,3017,85
0,3018,85
0,3018,85
world,3018,85
0,3018,85
of,3018,85
firearm,3018,75
0,3019,85
0,3019,85
live,3019,85
0,3019,85
0,3019,85
0,3019,85
It,3020,85
0,3020,85
lobby,3020,85
0,3020,85
0,3020,85
0,3020,85
It,3021,85
0,3021,85
lobby,3021,85
0,3021,85
control,3021,75
lobby,3021,85
0,3022,85
0,3022,85
right,3022,85
0,3022,85
poverty,3022,75
right,3022,85
percent,3023,85
0,3023,85
live,3023,85
0,3023,85
in,3023,85
jurisdiction,3023,85
who,3024,85
0,3024,85
born,3024,85
0,3024,85
0,3024,85
0,3024,85
0,3025,85
0,3025,85
right,3025,85
0,3025,85
0,3025,85
0,3025,85
0,3026,85
0,3026,85
world,3026,85
0,3026,85
0,3026,85
0,3026,85
0,3027,85
0,3027,85
world,3027,85
0,3027,85
high-income,3027,75
world,3027,85
0,3028,85
0,3028,85
departure,3028,85
0,3028,85
from,3028,85
Constitution,3028,75
policy,3029,75
0,3029,85
come,3029,85
0,3029,85
0,3029,85
0,3029,85
0,3030,85
0,3030,85
world,3030,85
0,3030,85
0,3030,85
0,3030,85
0,3031,85
people,3031,85
bring,3031,85
0,3031,85
0,3031,85
0,3031,85
0,3032,85
people,3032,85
bring,3032,85
0,3032,85
into,3032,85
poverty,3032,75
0,3033,85
0,3033,85
world,3033,85
0,3033,85
anti-gun,3033,75
world,3033,85
who,3034,85
0,3034,85
live,3034,85
0,3034,85
along,3034,85
Mediterranean,3034,85
China,3035,85
path,3035,85
follow,3035,85
0,3035,85
open,3035,85
follow,3035,85
0,3036,85
0,3036,85
group,3036,85
0,3036,85
0,3036,85
0,3036,85
people,3037,85
0,3037,85
pushed,3037,85
0,3037,85
into,3037,85
poverty,3037,75
0,3038,85
0,3038,85
side,3038,85
0,3038,85
0,3038,85
0,3038,85
others,3039,85
0,3039,85
live,3039,85
0,3039,85
0,3039,85
0,3039,85
Americans,3040,85
0,3040,85
inhabit,3040,85
0,3040,85
0,3040,85
0,3040,85
I,3041,85
0,3041,85
stray,3041,85
0,3041,85
into,3041,85
Control,3041,75
percent,3042,85
0,3042,85
live,3042,85
0,3042,85
0,3042,85
0,3042,85
0,3043,85
0,3043,85
realm,3043,85
0,3043,85
spacious,3043,85
realm,3043,85
people,3044,85
0,3044,85
pushed,3044,85
0,3044,85
0,3044,85
0,3044,85
0,3045,85
0,3045,85
twinks,3045,85
0,3045,85
0,3045,85
0,3045,85
0,3046,85
0,3046,85
gluttony,3046,85
0,3046,85
of,3046,85
government,3046,76
0,3047,85
0,3047,85
fat,3047,85
0,3047,85
0,3047,85
0,3047,85
0,3048,85
0,3048,85
trough,3048,85
0,3048,85
0,3048,85
0,3048,85
tax,3049,76
0,3049,85
gobble,3049,85
0,3049,85
0,3049,85
0,3049,85
number,3050,85
something,3050,85
want,3050,85
0,3050,85
in,3050,85
democracy,3050,76
0,3051,85
0,3051,85
image,3051,85
0,3051,85
of,3051,85
wealth,3051,76
legislation,3052,76
0,3052,85
fall,3052,85
0,3052,85
0,3052,85
0,3052,85
0,3053,85
0,3053,85
fat,3053,85
0,3053,85
bureaucratic,3053,76
fat,3053,85
0,3054,85
0,3054,85
fat,3054,85
0,3054,85
of,3054,85
tax,3054,76
0,3055,85
0,3055,85
fat,3055,85
0,3055,85
0,3055,85
0,3055,85
0,3056,85
0,3056,85
trough,3056,85
0,3056,85
of,3056,85
poverty,3056,76
number,3057,85
something,3057,85
want,3057,85
0,3057,85
0,3057,85
0,3057,85
election,3058,76
coffer,3058,85
fattens,3058,85
0,3058,85
0,3058,85
0,3058,85
0,3059,85
0,3059,85
gluttony,3059,85
0,3059,85
0,3059,85
0,3059,85
0,3060,85
0,3060,85
immigration,3060,85
0,3060,85
illegal,3060,85
immigration,3060,85
0,3061,85
0,3061,85
immigration,3061,85
0,3061,85
via,3061,85
taxation,3061,76
0,3062,85
0,3062,85
immigration,3062,85
0,3062,85
further,3062,85
immigration,3062,85
0,3063,85
0,3063,85
image,3063,85
0,3063,85
0,3063,85
0,3063,85
candidate,3064,77
0,3064,85
stand,3064,85
0,3064,85
on,3064,85
issue,3064,85
He,3065,85
0,3065,85
want,3065,85
0,3065,85
to,3065,85
wealth,3065,77
campaign,3066,77
0,3066,85
tied,3066,85
0,3066,85
0,3066,85
0,3066,85
0,3067,85
0,3067,85
intrusion,3067,85
0,3067,85
of,3067,85
politics,3067,77
0,3068,85
0,3068,85
intrusion,3068,85
0,3068,85
0,3068,85
0,3068,85
0,3069,85
gun,3069,77
connect,3069,85
0,3069,85
0,3069,85
0,3069,85
tax,3070,77
0,3070,85
became,3070,85
0,3070,85
0,3070,85
0,3070,85
0,3071,85
0,3071,85
reach,3071,85
0,3071,85
0,3071,85
0,3071,85
0,3072,85
0,3072,85
snare,3072,85
0,3072,85
0,3072,85
0,3072,85
constitution,3073,77
right,3073,85
assigns,3073,85
0,3073,85
0,3073,85
0,3073,85
0,3074,85
0,3074,85
ladder,3074,85
0,3074,85
political,3074,77
ladder,3074,85
He,3075,85
0,3075,85
want,3075,85
0,3075,85
0,3075,85
0,3075,85
0,3076,85
0,3076,85
extension,3076,85
0,3076,85
of,3076,85
ballot,3076,77
Accord,3077,85
policy,3077,77
envisaged,3077,85
0,3077,85
0,3077,85
0,3077,85
0,3078,85
0,3078,85
background,3078,85
0,3078,85
of,3078,85
system,3078,77
0,3079,85
0,3079,85
background,3079,85
0,3079,85
0,3079,85
0,3079,85
campaign,3080,77
0,3080,85
tied,3080,85
0,3080,85
with,3080,85
Timmons,3080,85
0,3081,85
0,3081,85
completion,3081,85
0,3081,85
campaign,3081,77
completion,3081,85
0,3082,85
0,3082,85
form,3082,85
0,3082,85
of,3082,85
administration,3082,77
0,3083,85
0,3083,85
form,3083,85
0,3083,85
0,3083,85
0,3083,85
0,3084,85
0,3084,85
completion,3084,85
0,3084,85
nears,3084,85
completion,3084,85
DontStayIn,3085,85
0,3085,85
work,3085,85
0,3085,85
0,3085,85
0,3085,85
0,3086,85
0,3086,85
completion,3086,85
0,3086,85
0,3086,85
0,3086,85
fortune,3087,77
0,3087,85
tied,3087,85
0,3087,85
0,3087,85
0,3087,85
fortune,3088,77
0,3088,85
tied,3088,85
0,3088,85
to,3088,85
vagary,3088,85
0,3089,85
0,3089,85
conform,3089,85
0,3089,85
0,3089,85
0,3089,85
0,3090,85
0,3090,85
snare,3090,85
0,3090,85
of,3090,85
tape,3090,77
0,3091,85
0,3091,85
reach,3091,85
0,3091,85
of,3091,85
government,3091,77
gun,3092,77
you,3092,85
allows,3092,85
0,3092,85
0,3092,85
0,3092,85
0,3093,85
gun,3093,77
connect,3093,85
0,3093,85
to,3093,85
people,3093,85
0,3094,85
0,3094,85
snare,3094,85
