tref,subj,dobj,syn,verb,iobj,obl1,obl2,label
taxation1,0,0,[det  nmod  acl:relcl],disease,0,0,0,74
Democracy1,motto,0,[nmod  nsubj  cop  amod  dep],cure,0,Democracy1,cure,74
poverty1,0,0,[case  amod  cc  conj],relief,0,poverty1,relief,74
gun1,exception,0,[nsubj  aux  aux  cop  det  amod  amod  cc  conj  nmod],ban,0,total,ban,74
poverty1,fungi,poverty1,[nsubj  aux  advmod  dobj  nmod],remedy,0,without,fertilizer,74
Congress1,0,0,[mark  cop  det  amod  nmod],affliction,0,0,0,74
poverty1,0,0,[case  amod  cc  conj],relief,0,0,0,74
Poverty1,0,0,[case  cc  conj  nmod],Incidence,0,from,Poverty1,74
tax1,0,0,[case  det  amod  nummod  compound],http://hjta.org/california-commentary/more-devilish-legislation-out-sacramento,0,new,http://hjta.org/california-commentary/more-devilish-legislation-out-sacramento,74
Poverty1,0,0,[compound  compound  dep  dep],Report,0,0,0,74
gun-free_zones1,0,0,[det  nmod],elimination,0,of,gun-free_zones1,74
wealth1,0,0,[mark  advmod  cop  det  nmod],disease,0,of,wealth1,74
poverty1,0,poverty1,[dobj  nmod],Viewing,0,0,0,74
impoverishment1,0,impoverishment1,[mark  dobj  nmod  mark  advcl],alleviating,0,0,0,74
impoverishment1,0,impoverishment1,[mark  dobj  nmod  mark  advcl],alleviating,0,in,term,74
poverty1,0,0,[case  amod  compound],family,0,0,0,74
taxation1,0,0,[det  nmod  acl:relcl],disease,0,of,taxation1,74
poverty1,0,0,[case  amod  compound],family,0,poverty1,family,74
poverty1,that,0,[nsubj  nmod  advmod],contribute,0,0,0,74
the_rich1,the_rich1,0,[nsubj  cop  det  nmod],cancer,0,0,0,74
hunger1,0,hunger1,[mark  dobj],eradicate,0,0,0,74
poverty1,cost,0,[nsubj  cop  advmod  det  nmod  cc  conj],symptom,0,of,poverty1,74
Democracy1,motto,0,[nmod  nsubj  cop  amod  dep],cure,0,0,0,74
Poverty1,0,0,[compound  compound],Reports,0,0,0,74
poverty1,Stress,0,[nsubj  nmod  cc  conj],related,0,0,0,74
poverty1,0,0,[det  nmod],situation,0,0,0,74
bureaucratic1,0,0,[det  amod  nmod],remedy,0,for,problem,74
bureaucratic1,0,0,[det  amod  nmod],remedy,0,bureaucratic1,remedy,74
tax1,0,0,[case  det  amod  nummod  compound],http://hjta.org/california-commentary/more-devilish-legislation-out-sacramento,0,0,0,74
poverty1,cost,0,[nsubj  cop  advmod  det  nmod  cc  conj],symptom,0,0,0,74
poverty1,effort,0,[nsubj  aux  neg  nmod],wiped,0,0,0,74
gun-free_zones1,0,0,[det  nmod],elimination,0,0,0,74
poverty1,0,0,[neg  amod  nmod],cure,0,better,cure,74
poverty1,0,0,[neg  amod  nmod],cure,0,0,0,74
poverty1,0,poverty1,[mark  dobj],escaping,0,0,0,74
democracy1,0,0,[nmod:poss],ailment,0,'s,democracy1,74
poverty1,poverty1,area,[mark  nsubj  aux  advmod  dobj  cc  conj],plagued,0,0,0,74
poverty1,poverty1,prospect,[advmod  aux  nsubj  dobj],affect,0,0,0,74
poverty1,0,0,[amod  cc  conj  conj  cc  conj],infrastructure,0,poor,infrastructure,74
poverty1,0,0,[amod  cc  conj  conj  cc  conj],infrastructure,0,0,0,74
poverty1,0,poverty1,[dobj],alleviate,0,0,0,74
poverty1,0,0,[det  nmod],situation,0,of,poverty1,74
the_rich1,the_rich1,0,[nsubj  cop  det  nmod],cancer,0,upon,politic,74
poverty1,fungi,poverty1,[nsubj  aux  advmod  dobj  nmod],remedy,0,0,0,74
Estate_Tax1,0,Estate_Tax1,[mark  dobj],Eliminate,0,0,0,74
poverty1,0,0,[case  det  amod  conj  cc  conj],context,0,Indian,context,74
Poverty1,Poverty1,0,[nsubj  cop  det  acl:relcl],cancer,0,0,0,74
property_tax1,0,0,[case  amod],relief,0,0,0,74
poverty1,people,0,[advmod  nsubj  nmod],suffer,0,from,poverty1,74
poverty1,0,0,[case  amod  cc  conj  nmod],death,0,on,education,74
poverty1,practice,0,[mark  nsubj  nmod],living,0,0,0,74
poverty1,0,poverty1,[mark  dobj  nmod],alleviating,0,0,0,74
poverty1,0,poverty1,[mark  dobj  nmod],alleviating,0,among,people,74
poverty1,0,0,[det  nmod  case  det],link,0,0,0,74
poverty1,0,poverty1,[mark  dobj],fighting,0,0,0,74
secret_ballot1,0,0,[case  det  nmod],elimination,0,of,secret_ballot1,74
poverty1,0,poverty1,[mark  dobj  nmod  nmod],addressing,0,0,0,74
poverty1,0,poverty1,[mark  dobj  nmod  nmod],addressing,0,in,region,74
poverty1,0,poverty1,[dobj  nmod],Viewing,0,in,term,74
democracy1,we,0,[advmod  nsubj  nmod],suffer,0,0,0,74
gun1,exception,0,[nsubj  aux  aux  cop  det  amod  amod  cc  conj  nmod],ban,0,of,gun1,74
poverty1,0,0,[case  det  amod  nmod],consequence,0,of,poverty1,74
taxation1,0,0,[case  amod],today,0,taxation1,today,74
taxation1,0,0,[case  amod],today,0,0,0,74
Poverty1,0,0,[det  compound  compound  compound  dep],2008-09,0,0,0,74
inequality1,0,inequality1,[mark  dobj  nmod],eliminating,0,to,opportunity,74
poverty1,0,0,[case  amod  cc  conj  nmod],death,0,0,0,74
democracy1,we,0,[advmod  nsubj  nmod],suffer,0,from,democracy1,74
poverty1,0,0,[neg  amod  nmod],cure,0,for,poverty1,74
Poverty1,Poverty1,woman,[nsubj  dobj  cc  conj],debilitates,0,0,0,74
poverty1,0,0,[case  amod  cc  conj  nmod],death,0,parental,death,74
gun1,exception,0,[nsubj  aux  aux  cop  det  amod  amod  cc  conj  nmod],ban,0,0,0,74
Wealth1,0,0,[nummod  compound  compound  advmod  dep],labor,0,0,0,74
wealth1,0,0,[det  nmod],affliction,0,of,wealth1,74
voters1,gridlock,voters1,[cc  nmod  nsubj  dobj  nmod],infects,0,0,0,74
democracy1,0,0,[nmod:poss],ailment,0,0,0,74
poverty1,0,0,[case  nmod  amod],interest,0,in,poverty1,74
Congress1,0,0,[mark  cop  det  amod  nmod],affliction,0,of,Congress1,74
poverty1,0,0,[case  det  nmod],effect,0,of,poverty1,74
Democracy1,motto,0,[nmod  nsubj  cop  amod  dep],cure,0,In,East,74
poverty1,0,0,[case  det  nmod],effect,0,0,0,74
voters1,gridlock,voters1,[cc  nmod  nsubj  dobj  nmod],infects,0,in,sort,74
democracy1,democracy1,0,[mark  nsubj  cop  det  nmod],panacea,0,0,0,74
democracy1,democracy1,0,[mark  nsubj  cop  det  nmod],panacea,0,against,use,74
poverty1,effort,0,[nsubj  aux  neg  nmod],wiped,0,out,poverty1,74
gun1,exception,0,[nsubj  aux  aux  cop  det  amod  amod  cc  conj  nmod],ban,0,worldwide,ban,74
poverty1,you,0,[advcl  advmod  nsubj  nmod  nsubj  nmod],live,0,in,fear,75
poverty1,person,leader,[nsubj  nmod  dep  dobj],emerge,0,0,0,75
affluence1,0,0,[advmod  amod  nmod],realm,0,of,affluence1,75
anti-gun1,0,0,[case  det  amod],world,0,0,0,75
poverty1,percent,0,[nsubj  nmod],live,0,0,0,75
poverty1,you,0,[advcl  advmod  nsubj  nmod  nsubj  nmod],live,0,0,0,75
poverty1,0,people,[compound:prt  dobj  nmod  advcl],pushing,0,0,0,75
elects1,0,0,[compound  compound  nmod],States,0,for,membership,75
Gun_Control1,I,0,[nsubj  advmod  neg  nmod  cc  conj],stray,0,0,0,75
vote1,0,vote,[mark  dobj  nmod],gather,0,0,0,75
government_agencies1,0,0,[case  amod  nmod],assessment,0,conformity,assessment,75
government_agencies1,0,0,[case  amod  nmod],assessment,0,from,government_agencies1,75
affluence1,0,0,[advmod  amod  nmod],realm,0,0,0,75
poverty1,Australians,0,[nsubj  nmod  parataxis  parataxis],live,0,in,poverty1,75
bureaucracy1,0,0,[det  amod  nmod],world,0,of,bureaucracy1,75
wealth1,0,0,[case  det  amod  nmod],area,0,of,wealth1,75
poverty1,Australians,0,[nsubj  nmod  parataxis  parataxis],live,0,likely,live,75
gun1,0,0,[neg  amod],zone,0,gun1,zone,75
democracy1,0,0,[case  det  nmod  cc  conj  case  det  nmod],realm,0,of,anarchy,75
poverty1,0,0,[mark  nmod],live,0,in,poverty1,75
poverty1,attainment,status,[nsubj  cop  advmod  advmod  nmod  dobj  xcomp],live,0,0,0,75
democracy1,0,0,[case  det  amod  nmod],departure,0,of,democracy1,75
poverty1,million,0,[advmod  nsubj  nmod],live,0,0,0,75
government1,0,0,[case  nmod:poss],page,0,0,0,75
poverty1,person,leader,[nsubj  nmod  dep  dobj],emerge,0,from,poverty1,75
regulation1,0,0,[case  nmod],area,0,of,regulation1,75
regulation1,0,0,[case  nmod],area,0,0,0,75
gun1,0,0,[det  amod],world,0,0,0,75
regulations1,0,regulations1,[mark  dobj  nmod  advcl],place,0,on,ability,75
democracy1,0,0,[case  det  nmod  cc  conj  case  det  nmod],realm,0,of,democracy1,75
democracy1,0,0,[case  det  amod  nmod],departure,0,0,0,75
regulations1,0,regulations1,[mark  dobj  nmod  advcl],place,0,0,0,75
government1,0,0,[case  nmod:poss],page,0,'s,government1,75
bureaucracy1,0,0,[det  amod  nmod],world,0,0,0,75
affluence1,0,0,[case  det  nmod],suburb,0,of,affluence1,75
affluence1,0,0,[case  det  nmod],suburb,0,0,0,75
bureaucracy1,0,0,[det  amod  nmod],world,0,Kafkaesque,world,75
wealth1,0,0,[case  det  amod  nmod],area,0,0,0,75
poverty1,people,0,[nmod  nsubj  nmod],live,0,in,poverty1,75
poverty1,0,0,[mark  nmod],live,0,0,0,75
Democratic1,0,0,[det  amod],field,0,Democratic1,field,75
poverty1,people,0,[nmod  nsubj  nmod],live,0,In,Australia,75
wealth1,0,0,[case  det  amod  nmod],area,0,populated,area,75
Democratic1,0,0,[det  amod],field,0,0,0,75
gun1,0,0,[neg  amod],zone,0,0,0,75
poverty1,people,0,[nmod  nsubj  nmod],live,0,0,0,75
gun_control1,0,0,[det  nmod],abandonment,0,0,0,75
presidential_elections1,presidential_elections1,stage,[nsubj  dobj],enters,0,0,0,75
poverty1,others,0,[mark  nsubj  mark  nmod  dep  dep  dep  dep],live,0,in,poverty1,75
poverty1,who,0,[nsubj  nmod  nmod],live,0,0,0,75
wealth1,who,0,[nsubjpass  auxpass  nmod],born,0,into,wealth1,75
poverty1,0,people,[compound:prt  dobj  nmod  advcl],pushing,0,into,poverty1,75
poverty1,people,0,[mark  advmod  nsubjpass  aux  aux  auxpass  nmod  nmod],pushed,0,a,result,75
poverty1,percent,0,[advcl  nmod  nsubj  aux  nmod],live,0,without,Security,75
poverty1,percent,0,[advcl  nmod  nsubj  aux  nmod],live,0,in,poverty1,75
poverty1,who,0,[nsubj  nmod],live,0,0,0,75
poverty1,0,0,[mark  nmod  cc  conj],live,0,0,0,75
government_agencies1,0,0,[case  amod  nmod],assessment,0,0,0,75
government1,0,0,[amod],side,0,government1,side,75
poverty1,who,0,[nsubj  nmod],live,0,in,poverty1,75
poverty1,Americans,0,[advcl  nsubj  xcomp  xcomp],inhabit,0,poverty1,inhabit,75
wealth1,0,0,[case  det  amod  nmod],region,0,0,0,75
wealth1,0,0,[case  det  amod  nmod],region,0,high-flying,region,75
Governments1,0,0,[case  nmod:poss  amod  nmod],removal,0,0,0,75
poverty1,0,0,[nmod],Born,0,0,0,75
poverty1,0,0,[nmod],Born,0,into,poverty1,75
right1,Subcontinent,right1,[advmod  nsubj  dobj  nmod  cc  conj],retains,0,0,0,75
democracy1,China,path,[mark  advcl  nsubj  aux  advmod  dobj  nmod],follow,0,to,democracy1,75
elects1,0,0,[compound  compound  nmod],States,0,0,0,75
poverty1,Australians,0,[nsubj  nmod  parataxis  parataxis],live,0,0,0,75
poverty1,0,0,[case  amod  amod],right,0,human,right,75
tax1,0,0,[neg  advmod  case  det  amod],world,0,tax1,world,75
vote1,0,vote,[mark  dobj  nmod],gather,0,after,vote1,75
right1,Subcontinent,right1,[advmod  nsubj  dobj  nmod  cc  conj],retains,0,to,work,75
firearms1,0,0,[case  det  nmod],world,0,0,0,75
firearms1,0,0,[case  det  nmod],world,0,of,firearms1,75
poverty1,0,0,[mark  nmod],live,0,0,0,75
gun_control1,It,0,[nsubj  cop  det  amod  acl:relcl],lobby,0,0,0,75
gun_control1,It,0,[nsubj  cop  det  amod  acl:relcl],lobby,0,gun_control1,lobby,75
poverty1,0,0,[case  amod  amod],right,0,poverty1,right,75
poverty1,percent,0,[nsubj  nmod  nmod],live,0,in,jurisdiction,75
wealth1,who,0,[nsubjpass  auxpass  nmod],born,0,0,0,75
poverty1,0,0,[case  amod  amod],right,0,0,0,75
tax1,0,0,[neg  advmod  case  det  amod],world,0,0,0,75
high-income1,0,0,[case  det  amod  advmod  dep],world,0,high-income1,world,75
Constitution1,0,0,[det  nmod],departure,0,from,Constitution1,75
policy1,policy1,0,[nsubj  advcl],come,0,0,0,75
high-income1,0,0,[case  det  amod  advmod  dep],world,0,0,0,75
poverty1,0,people,[dobj  nmod],bring,0,0,0,75
poverty1,0,people,[dobj  nmod],bring,0,into,poverty1,75
anti-gun1,0,0,[case  det  amod],world,0,anti-gun1,world,75
poverty1,who,0,[nsubj  nmod  nmod],live,0,along,Mediterranean,75
democracy1,China,path,[mark  advcl  nsubj  aux  advmod  dobj  nmod],follow,0,open,follow,75
gun_control1,0,0,[case  det  amod],group,0,0,0,75
poverty1,people,0,[mark  advmod  nsubjpass  aux  aux  auxpass  nmod  nmod],pushed,0,into,poverty1,75
government1,0,0,[amod],side,0,0,0,75
poverty1,others,0,[mark  nsubj  mark  nmod  dep  dep  dep  dep],live,0,0,0,75
poverty1,Americans,0,[advcl  nsubj  xcomp  xcomp],inhabit,0,0,0,75
Gun_Control1,I,0,[nsubj  advmod  neg  nmod  cc  conj],stray,0,into,Gun_Control1,75
poverty1,percent,0,[advcl  nmod  nsubj  aux  nmod],live,0,0,0,75
affluence1,0,0,[advmod  amod  nmod],realm,0,spacious,realm,75
poverty1,people,0,[mark  advmod  nsubjpass  aux  aux  auxpass  nmod  nmod],pushed,0,0,0,75
gun_control1,0,0,[case  det  amod],twinks,0,0,0,75
government1,0,0,[det  nmod  cc  conj],gluttony,0,of,government1,76
bureaucratic1,0,0,[det  amod  acl],fat,0,0,0,76
poverty1,0,0,[case  det  nmod],trough,0,0,0,76
taxes1,taxes1,0,[advmod  nsubj  compound:prt  nmod],gobble,0,0,0,76
democracy1,number,something,[mark  advmod  nsubj  dobj  nmod  mark  nsubj  dobj],want,0,in,democracy1,76
wealth1,0,0,[det  nmod],image,0,of,wealth1,76
legislation1,legislation1,0,[advmod  nsubj  compound:prt  nmod],fall,0,0,0,76
bureaucratic1,0,0,[det  amod  acl],fat,0,bureaucratic1,fat,76
taxes1,0,0,[det  nmod],fat,0,of,taxes1,76
taxes1,0,0,[det  nmod],fat,0,0,0,76
poverty1,0,0,[case  det  nmod],trough,0,of,poverty1,76
democracy1,number,something,[mark  advmod  nsubj  dobj  nmod  mark  nsubj  dobj],want,0,0,0,76
election1,election1,coffer,[nsubj  dobj],fattens,0,0,0,76
government1,0,0,[det  nmod  cc  conj],gluttony,0,0,0,76
taxation1,0,0,[case  nmod  amod  amod],immigration,0,illegal,immigration,76
taxation1,0,0,[case  nmod  amod  amod],immigration,0,via,taxation1,76
taxation1,0,0,[case  nmod  amod  amod],immigration,0,further,immigration,76
wealth1,0,0,[det  nmod],image,0,0,0,76
candidates1,candidates1,0,[advmod  aux  nsubj  nmod],stand,0,on,issue,77
wealth1,He,0,[nsubj  nmod],want,0,to,wealth1,77
campaign1,campaign1,0,[advcl  nsubjpass  auxpass  advmod  advmod  nmod  nmod],tied,0,0,0,77
politics1,0,0,[case  det  nmod],intrusion,0,of,politics1,77
politics1,0,0,[case  det  nmod],intrusion,0,0,0,77
guns1,0,guns1,[mark  dobj  nmod],connect,0,0,0,77
estate_tax1,estate_tax1,0,[advmod  nsubj  xcomp],became,0,0,0,77
federal_government1,0,0,[case  det  nmod],reach,0,0,0,77
red_tape1,0,0,[case  nmod:poss  amod  amod  nmod],snare,0,0,0,77
constitution1,constitution1,right,[nsubj  cc  conj  dobj  cc  conj],assigns,0,0,0,77
political1,0,0,[det  amod],ladder,0,political1,ladder,77
wealth1,He,0,[nsubj  nmod],want,0,0,0,77
ballot1,0,0,[case  nmod],extension,0,of,ballot1,77
policy1,Accord,policy1,[nsubj  dobj  nmod  nmod],envisaged,0,0,0,77
system1,0,0,[case  det  nmod],background,0,of,system1,77
system1,0,0,[case  det  nmod],background,0,0,0,77
campaign1,campaign1,0,[advcl  nsubjpass  auxpass  advmod  advmod  nmod  nmod],tied,0,with,Timmons,77
campaign1,0,0,[det  amod  amod  cc  conj],completion,0,campaign1,completion,77
administration1,0,0,[det  nmod],form,0,of,administration1,77
administration1,0,0,[det  nmod],form,0,0,0,77
campaign1,0,0,[det  amod  amod  cc  conj],completion,0,nears,completion,77
army1,DontStayIn,0,[nsubj  advmod  aux  neg  nmod],work,0,0,0,77
campaign1,0,0,[det  amod  amod  cc  conj],completion,0,0,0,77
fortunes1,fortunes1,0,[nsubjpass  auxpass  nmod],tied,0,0,0,77
fortunes1,fortunes1,0,[nsubjpass  auxpass  nmod],tied,0,to,vagary,77
taxes1,0,0,[nummod],conform,0,0,0,77
red_tape1,0,0,[case  nmod:poss  amod  amod  nmod],snare,0,of,red_tape1,77
federal_government1,0,0,[case  det  nmod],reach,0,of,federal_government1,77
gun1,gun1,you,[nsubj  advmod  dobj  xcomp],allows,0,0,0,77
guns1,0,guns1,[mark  dobj  nmod],connect,0,to,people,77
red_tape1,0,0,[case  nmod:poss  amod  amod  nmod],snare,0,own,snare,77
red_tape1,0,0,[case  nmod:poss  amod  amod  nmod],snare,0,insidious,snare,77
army1,DontStayIn,0,[nsubj  advmod  aux  neg  nmod],work,0,without,army1,77
regulation1,0,0,[case  det  nmod],release,0,of,regulation1,77
regulation1,0,0,[case  det  nmod],release,0,0,0,77
policy1,Accord,policy1,[nsubj  dobj  nmod  nmod],envisaged,0,a,component,77
tax1,0,0,[amod],hell,0,0,0,78
democracy1,Web,democracy1,[nsubj  aux  dobj  dep  advmod  nsubj  aux  compound:prt  dobj],opening,0,0,0,78
poverty1,0,0,[det  nmod],obstacle,0,of,poverty1,78
poverty1,0,0,[det  nmod],obstacle,0,0,0,78
poverty1,poverty1,men,[nsubj  dobj  nmod],expose,0,0,0,78
government1,government1,section,[advmod  nsubj  aux  dobj],opened,0,0,0,78
bureaucratic1,0,0,[case  det  amod  acl:relcl],turnstile,0,0,0,78
gun_control1,0,0,[det  compound  nmod],block,0,0,0,78
gun_control1,0,0,[det  compound  nmod],block,0,for,gun_control1,78
Senate1,Senate1,0,[nsubj  cop  det  nmod  cc  conj],portal,0,between,body,78
government1,government1,section,[advmod  nsubj  aux  dobj],opened,0,So,far,78
wealth1,wealth1,door,[advmod  nsubj  compound:prt  dobj],open,0,0,0,78
poverty1,poverty1,men,[nsubj  dobj  nmod],expose,0,to,evil,78
Senate1,Senate1,0,[nsubj  cop  det  nmod  cc  conj],portal,0,0,0,78
Democracy1,Democracy1,0,[nsubj  cop  det  amod  nmod],door,0,0,0,78
Democracy1,Democracy1,0,[nsubj  cop  det  amod  nmod],door,0,open,door,78
tax_gap1,0,tax_gap1,[dobj],close,0,0,0,78
convention1,0,0,[amod  compound],mode,0,0,0,78
poverty1,woman,0,[advmod  nsubj  nmod],enter,0,0,0,78
government1,0,0,[det  amod  compound  nmod],portal,0,0,0,78
government1,0,0,[case  det  nmod  cc  conj],gateway,0,0,0,78
money1,0,money1,[mark  dobj  advcl],prevent,0,0,0,79
bureaucracy1,0,power,[mark  dobj  nmod  advcl],lose,0,0,0,79
bureaucracy1,0,power,[mark  dobj  nmod  advcl],lose,0,to,bureaucracy1,79
money1,0,money1,[dobj  compound:prt  nmod],Freeze,0,until,group,79
government1,0,0,[case  det  amod  nmod],climate,0,0,0,79
Guns1,Guns1,0,[nsubj  cop],cool,0,0,0,79
Government1,0,0,[amod  acl  dep],freezing,0,0,0,79
Government1,0,0,[amod  acl  dep],freezing,0,Government1,freezing,79
government1,0,0,[case  det  amod  nmod],climate,0,present,climate,79
money1,0,money1,[dobj  compound:prt  nmod],Freeze,0,0,0,79
poverty1,Cold,0,[nsubj  cop  det  nmod],temperature,0,0,0,79
gun1,Happiness,0,[nsubj  cop  det  amod  acl  dep],gun1,0,warm,gun1,79
gun1,Happiness,0,[nsubj  cop  det  amod  acl  dep],gun1,0,0,0,79
election1,election1,0,[mark  nsubj  compound:prt],heat,0,0,0,79
law1,0,0,[mark  cop  case  nmod],breach,0,0,0,80
voters1,voters1,seat,[advmod  nsubj  aux  dobj],fill,0,0,0,80
government1,Democracy,government1,[nsubj  dobj  nmod],separate,0,0,0,80
law1,0,0,[mark  cop  case  nmod],breach,0,of,law1,80
government1,Democracy,government1,[nsubj  dobj  nmod],separate,0,from,business,80
income1,0,0,[case  det  amod  amod],divide,0,income1,divide,80
income1,0,0,[case  det  amod  amod],divide,0,0,0,80
income1,0,0,[det  amod  nmod],gap,0,income1,gap,80
income1,0,0,[det  amod  nmod],gap,0,0,0,80
poor1,0,0,[det  nmod],gap,0,between,poor1,80
poor1,0,0,[det  nmod],gap,0,poor1,gap,80
income1,0,0,[det  amod  nmod],gap,0,between,top,80
sales_tax1,Prices,sales_tax1,[nsubj  dobj],exclude,0,0,0,80
wealth1,0,0,[amod  amod],gap,0,0,0,80
wealth1,0,0,[amod  amod],gap,0,racial,gap,80
Democracy1,0,0,[det  nmod],larceny,0,0,0,81
taxation1,0,0,[det  nmod],extortion,0,0,0,81
wealthy1,wealthy1,me,[nsubj  dobj  compound:prt  nmod  advmod],cheat,0,0,0,81
wealthy1,wealthy1,me,[nsubj  dobj  compound:prt  nmod  advmod],cheat,0,of,anything,81
election1,0,election1,[dobj  nmod  cc  conj],stealing,0,in,Illinois,81
election1,0,0,[amod],thief,0,election1,thief,81
taxation1,taxation1,0,[mark  nsubj  cop  advcl  mark  nsubj  cop  neg],theft,0,0,0,81
election1,0,0,[amod],thief,0,0,0,81
taxpayer1,0,taxpayer1,[dobj  nmod],robbing,0,0,0,81
taxpayer1,0,taxpayer1,[dobj  nmod],robbing,0,under,pretense,81
wealth1,0,0,[compound  compound  cc  conj  appos],pirate,0,0,0,81
election1,0,0,[case  nmod:poss  amod  amod  dep],leadership,0,puke,leadership,81
elections1,party,elections1,[advmod  mark  nsubj  aux  dobj],stolen,0,0,0,81
election1,0,election1,[dobj  nmod  cc  conj],stealing,0,0,0,81
election1,0,election1,[mark  dobj],steal,0,0,0,81
election1,0,0,[case  nmod:poss  amod  amod  dep],leadership,0,own,leadership,81
election1,0,election1,[mark  dobj  advcl],steal,0,0,0,81
election1,0,election1,[mark  dobj],stealing,0,0,0,81
Election1,0,0,[nmod],How,0,to,Election1,81
taxation1,0,0,[det  nmod],extortion,0,of,taxation1,81
wealthy1,0,0,[det  compound  nmod],cut,0,for,wealthy1,81
Election1,0,0,[nmod],How,0,0,0,81
votes1,votes1,0,[dep  nsubj  cop  det  nmod],part,0,of,plan,81
democracy1,0,0,[det  nmod],theft,0,of,democracy1,81
taxes1,0,0,[case  det  nmod],extortion,0,of,taxes1,81
taxes1,0,0,[case  det  nmod],extortion,0,0,0,81
votes1,votes1,0,[dep  nsubj  cop  det  nmod],part,0,0,0,81
votes1,votes1,0,[dep  nsubj  cop  det  nmod],part,0,appointed,part,81
government1,0,0,[det  amod  dep],embezzles,0,government1,embezzles,81
democracy1,0,0,[det  nmod],theft,0,0,0,81
